4108741,上托克馬克德魯吉,Верхний Токмак Второй,Ukraine,settlement
4108742,上托克馬克佩爾什,Верхний Токмак Первый,Ukraine,settlement
4186273,贊基,Заньки,Ukraine,settlement
4187269,扎里奇涅,Заречное,Ukraine,settlement
4187767,佐里亞,Заря,Ukraine,settlement
4190584,澤列納季布羅瓦,Зелёная Диброва,Ukraine,settlement
4190728,澤列涅,Зелёное,Ukraine,settlement
4149776,格里察伊夫,Грицаев,Ukraine,settlement
4153859,達維季夫卡,Давыдовка,Ukraine,settlement
4194048,佐里亞涅,Зоряное,Ukraine,settlement
4197242,伊沃爾然西克,Иволжанское,Ukraine,settlement
4113161,沃洛季米里夫卡,Владимировка,Ukraine,settlement
4110696,維德羅德任尼亞,Видродження,Ukraine,settlement
4178529,日達諾韋,Надиевка,Ukraine,settlement
4180946,若夫特涅韋,Покровское,Ukraine,settlement
4295761,米爾涅,Мирное,Ukraine,settlement
4332330,奧澤爾涅,Озёрное,Ukraine,settlement
4064022,阿姆巴里,Амбары,Ukraine,settlement
4442089,斯捷普涅,Степное,Ukraine,settlement
4156931,傑卡布里斯季夫,Декабристов,Ukraine,settlement
4309367,米洛韋,Мылово,Ukraine,settlement
4316239,涅扎布季涅,Незабудино,Ukraine,settlement
4317312,涅普柳埃韋,Неплюево,Ukraine,settlement
4324901,新佩特里夫卡,Новопетровка,Ukraine,settlement
4325542,新斯洛比德西克,Новослободское,Ukraine,settlement
4444656,斯圖利涅韋,Стульнево,Ukraine,settlement
4446636,蘇爾西克,Сурское,Ukraine,settlement
4446988,蘇哈多利納,Сухая Долина,Ukraine,settlement
4233291,科爾尼伊夫卡,Корнеевка,Ukraine,settlement
4236864,科丘別伊夫卡,Кочубеевка,Ukraine,settlement
4236946,科沙爾西克,Кошарское,Ukraine,settlement
4222729,基亞尼齊亞,Кияница,Ukraine,settlement
4320964,米基利西克,Никольское,Ukraine,settlement
4321933,新奧列克桑德里夫卡,Новая Александровка,Ukraine,settlement
4227117,基濟亞,Козья,Ukraine,settlement
4326782,新斯維特,Новый Свет,Ukraine,settlement
4295926,米羅韋,Мировое,Ukraine,settlement
4297800,米海利夫西克,Михайловское,Ukraine,settlement
4298727,姆林基,Млынки,Ukraine,settlement
4299162,莫吉利奇涅,Могильчино,Ukraine,settlement
4161142,季布羅瓦,Диброва,Ukraine,settlement
4161728,季米特羅韋,Заречное,Ukraine,settlement
4164824,多夫然西克,Должанское,Ukraine,settlement
4349485,佩爾沃邁西克,Первомайское,Ukraine,settlement
4229575,科明捷爾恩,Коминтерн,Ukraine,settlement
4229846,科穆納爾,Загродське,Ukraine,settlement
4167068,多羅申科韋,Дорошенково,Ukraine,settlement
4258945,列翁季伊夫卡,Леонтиевка,Ukraine,settlement
4259615,利斯涅,Лесное,Ukraine,settlement
4239598,克拉斯尼普羅格列斯,Прогресс,Ukraine,settlement
4522185,舍夫琴基夫卡,Шевченковка,Ukraine,settlement
4522289,舍夫琴基夫西克,Шевченковское,Ukraine,settlement
4350596,佩列莫加,Перемога,Ukraine,settlement
4350615,佩列莫加,Перемога,Ukraine,settlement
4359532,佩爾喬特拉夫涅韋,Першотравневое,Ukraine,settlement
4243290,克薩別里夫卡,Ксаверовка,Ukraine,settlement
4243658,庫布利奇,Кублич,Ukraine,settlement
4457612,季莫菲伊夫卡,Тимофеевка,Ukraine,settlement
4230275,米羅柳比夫卡,Миролюбовка,Ukraine,settlement
4230281,科姆索莫利西克,Тройчатое,Ukraine,settlement
4267646,洛什卡里夫卡,Лошкарёвка,Ukraine,settlement
4270076,盧奇,Луч,Ukraine,settlement
4362343,皮夫堅,Пивденное,Ukraine,settlement
4363898,皮托姆尼克,Питомник,Ukraine,settlement
4240579,赫列希科韋,Крещиково,Ukraine,settlement
4242525,克魯托亞爾卡,Крутоярка,Ukraine,settlement
4261312,利季涅,Лидино,Ukraine,settlement
4470639,烏克拉因西克,Украинское,Ukraine,settlement
4475089,烏利亞尼夫卡,Ульяновка,Ukraine,settlement
4480563,法伊戈羅德,Файгород,Ukraine,settlement
4438939,斯塔維基,Ставки,Ukraine,settlement
4286340,馬亞克,Маяк,Ukraine,settlement
4375801,帕拉夫達,Правда,Ukraine,settlement
4376899,普列列斯涅,Прелестное,Ukraine,settlement
4279171,小烏特柳格,Малый Утлюг,Ukraine,settlement
4418423,西瓦什,Сиваш,Ukraine,settlement
4276307,馬克西米夫卡,Максимовка,Ukraine,settlement
4276378,馬克西姆齊,Максимцы,Ukraine,settlement
4380466,普羅列塔爾,Пролетар,Ukraine,settlement
4493117,弗倫澤,Слободское,Ukraine,settlement
4399287,魯達克,Рудак,Ukraine,settlement
4501519,赫里斯托福里夫卡,Христофоровка,Ukraine,settlement
4422970,蘂取,Славное,Russia,settlement
4410139,斯維爾德洛韋,Заречное,Ukraine,settlement
4410405,斯維特列,Светлое,Ukraine,settlement
4385273,皮利尼揚卡,Пыльнянка,Ukraine,settlement
4390640,羅斯圖謝,Растущее,Ukraine,settlement
4391408,拉約克,Раёк,Ukraine,settlement
4429278,索羅科韋,Сороковое,Ukraine,settlement
4532756,埃斯曼,Эсмань,Ukraine,settlement
4429334,索羅欽西克,Сорочинское,Ukraine,settlement
7224825,格魯茲多沃,Груздово,Belarus,settlement
7256240,別尼察,Беница,Belarus,settlement
7251195,克拉斯涅,Красное,Ukraine,settlement
7265163,伊瓦諾-甘尼夫卡,Ивано-Анновка,Ukraine,settlement
9056577,帕西奇涅,Пасечное,Ukraine,settlement
11085373,旅顺,Порт-Артур,Russian Empire,settlement
11884084,納齊,Наутси,Russia,settlement
13030105,塔拉索沃,Тарасово,Belarus,settlement
13636508,庫特,Кут,Ukraine,settlement
15241606,格里戈里耶夫卡,Григорьевка,Russia,settlement
16897433,托波利諾耶,Тополиное,Russia,settlement
18407389,帕纳耶夫斯克,Панаевск,Russia,settlement
19801523,帕紐季涅,Панютино,Ukraine,settlement
19965966,貝爾格馬克,Бергамак,Russia,settlement
21334616,庫爾納澤,Куранжа,Russia,settlement
23520,帕托加,Палтога,Russia,settlement
1010621,彼得罗维奇,Петровичи,Russia,settlement
1135534,伊茲博斯克,Изборск,Russia,settlement
2477704,烏斯休格,Усть-Щугер,Russia,settlement
2559780,莫薩爾,Мосар,Belarus,settlement
3736987,拉夫雷,Лавры,Russia,settlement
4100377,拜登,Бутынь,Russia,settlement
4211995,卡梅绍娃亚,Камышовая,Russia,settlement
4297811,米哈伊洛夫斯科耶,Михайловское,Russia,settlement
4325584,新斯帕斯科耶,Новоспасское,Russia,settlement
4458594,提賀米爾羅沃,Тихомирово,Russia,settlement
13642316,巴爾辛卡,Барщинка,Russia,settlement
15242138,西南岔,Черемшаны,Russia,settlement
1047218,留夜別,Руёбэцу,Russia,settlement
4198639,伊斯梅洛沃庄园,Измайлово,Russia,settlement
2353526,新亞速斯克,Новоазовск,Ukraine,settlement
656,圣彼得堡,Санкт-Петербург,Russia,settlement
997040,圖拉,Тура,Russia,settlement
984860,奧索拉,Оссора,Russia,settlement
2355091,德卡斯特里,Де-Кастри,Russia,settlement
2359080,巴塔蓋,Батагай,Russia,settlement
2283318,埃利季坎,Эльдикан,Russia,settlement
416867,阿克布拉克,Акбулак,Russia,settlement
460396,阿姆傑爾馬,Амдерма,Russia,settlement
782900,德沃希納,Дружина,Russia,settlement
3098839,泰帕爾,Соловьёво,Russia,settlement
2993203,魯帕哈,Ропша,Russia,settlement
958163,乌斯季奥尔登斯基,Усть-Ордынский,Russia,settlement
2476679,烏斯季馬亞,Усть-Мая,Russia,settlement
2626296,薩科科拉,Громово,Russia,settlement
1779185,兹纳缅斯克,Знаменск,Russia,settlement
1679866,扬堡,Ямбург,Russia,settlement
1934124,烏斯季堪察斯克,Усть-Камчатск,Russia,settlement
2635229,列比亞日耶,Лебяжье,Russia,settlement
2642406,薩爾米,Салми,Russia,settlement
4308956,穆希諾,Мухино,Russia,settlement
4353575,波拉亞維,Поросозеро,Russia,settlement
4349503,五一,Первомайское,Russia,settlement
4467096,奴儿干城,Тыр,Russia,settlement
4475012,烏利亞尼基,Ульяники,Ukraine,settlement
767443,塔曼,Тамань,Russia,settlement
906612,舍爾科夫斯卡婭,Шелковская,Russia,settlement
13553704,扎季什沙,Затишье,Belarus,settlement
2025001,拉姆斯,Наурская,Russia,settlement
2637584,維申斯卡亞,Вёшенская,Russia,settlement
20177640,鄂畢斯科伊,Обской,Russia,settlement
890122,博爾赫拉德,Болград,Ukraine,settlement
158799,別爾基切夫,Бердичев,Ukraine,settlement
719051,阿爾齊茲,Арциз,Ukraine,settlement
737634,拉茲傑利納亞,Раздельная,Ukraine,settlement
819103,別列佐夫卡,Березовка,Ukraine,settlement
485891,阿納尼耶夫,Ананьев,Ukraine,settlement
545923,韃靼布納雷,Татарбунары,Ukraine,settlement
591812,布倫,Бурынь,Ukraine,settlement
669688,斯卡多夫斯克,Скадовск,Ukraine,settlement
889536,維爾科沃,Вилково,Ukraine,settlement
889566,捷普洛達爾,Теплодар,Ukraine,settlement
889573,科德馬,Кодыма,Ukraine,settlement
889966,基利亞,Килия,Ukraine,settlement
890311,列尼,Рени,Ukraine,settlement
1020122,卡利尼夫卡,Калиновка,Ukraine,settlement
593616,科松,Косонь,Ukraine,settlement
594184,納傑日季夫卡,Надеждовка,Ukraine,settlement
594753,維諾格拉德,Виноград,Ukraine,settlement
595089,斯利夫尼齊亞,Сливница,Ukraine,settlement
598932,盧姆紹里,Лумшоры,Ukraine,settlement
599346,波良西卡古塔,Полянская Гута,Ukraine,settlement
599542,日沃季夫卡,Животовка,Ukraine,settlement
600388,季洛韋,Деловое,Ukraine,settlement
600451,季薩阿什萬,Тисаашвань,Ukraine,settlement
601309,巴里利夫,Барилов,Ukraine,settlement
601400,古塔,Гута,Ukraine,settlement
1012604,舊奧斯特羅皮利,Старый Острополь,Ukraine,settlement
1014690,亞西涅齊,Ясинец,Ukraine,settlement
1017134,布爾恰克,Бурчак,Ukraine,settlement
1019370,科薩,Коса,Ukraine,settlement
1031220,加季,Гать,Ukraine,settlement
1056497,古尼亞季,Гуняди,Ukraine,settlement
1057149,利波韋齊,Липовец,Ukraine,settlement
1070419,索洛莫諾沃,Соломоново,Ukraine,settlement
611743,羅茲托基,Ростоки,Ukraine,settlement
614463,羅帕夫西克,Ропавское,Ukraine,settlement
615050,塔爾諾魯達,Тарноруда,Ukraine,settlement
615182,戈龍達,Горонда,Ukraine,settlement
615916,瓦西利夫卡,Васильевка,Ukraine,settlement
618028,別西季,Беседы,Ukraine,settlement
619564,朱加斯特拉,Джугастра,Ukraine,settlement
619567,戈爾季伊夫卡,Гордиевка,Ukraine,settlement
619570,捷克利夫卡,Теклёвка,Ukraine,settlement
619830,謝利謝,Селище,Ukraine,settlement
627469,甘尼夫卡,Анновка,Ukraine,settlement
628638,古特,Гут,Ukraine,settlement
602315,西涅維爾,Синевир,Ukraine,settlement
602407,扎盧日扎,Залужье,Ukraine,settlement
602431,布傑拉日,Будераж,Ukraine,settlement
603174,斯特拉比喬沃,Страбичово,Ukraine,settlement
603358,杜布基,Дубки,Ukraine,settlement
603946,亞斯特魯賓齊,Ястребинцы,Ukraine,settlement
604610,科哈尼夫卡,Кохановка,Ukraine,settlement
605767,布基夫齊奧沃,Буковцёво,Ukraine,settlement
607155,克瓦索沃,Квасово,Ukraine,settlement
607833,小科帕尼亞,Малая Копаня,Ukraine,settlement
608330,昌基夫,Чаньков,Ukraine,settlement
610779,圖欽,Тучин,Ukraine,settlement
1000641,布達尼夫,Буданов,Ukraine,settlement
1001509,西夫卡-卡盧西卡,Сивка-Калушская,Ukraine,settlement
1006054,庫丘爾甘,Кучурган,Ukraine,settlement
1007758,舊喬爾托里西克,Старый Чарторийск,Ukraine,settlement
1010084,亞茲洛韋齊,Язловец,Ukraine,settlement
1012593,多布里亞尼奇,Добряничи,Ukraine,settlement
1012599,皮德吉爾齊,Подгорцы,Ukraine,settlement
985554,格拉博沃,Грабово,Ukraine,settlement
986222,索菲伊夫卡,Софиевка,Ukraine,settlement
988371,伊格羅維齊亞,Игровица,Ukraine,settlement
988379,科羅利夫卡,Королёвка,Ukraine,settlement
988467,佐洛特尼基,Золотники,Ukraine,settlement
989848,盧卡夫齊,Лукавцы,Ukraine,settlement
992179,申博爾恩,Шенборн,Ukraine,settlement
994034,瓦里亞日,Варяж,Ukraine,settlement
994389,傑連,Делень,Ukraine,settlement
2067931,別列斯季夫卡,Берестовка,Ukraine,settlement
2067940,波季伊夫卡,Потиевка,Ukraine,settlement
2068017,阿達米夫卡,Адамовка,Ukraine,settlement
2068330,古利夫卡,Гулевка,Ukraine,settlement
2068336,奧布拉皮,Облапы,Ukraine,settlement
2068346,韋利齊克,Велицк,Ukraine,settlement
2068366,沃利亞,Воля,Ukraine,settlement
2072354,馬亞基,Маяки,Ukraine,settlement
2072857,戈洛斯科維奇,Голосковичи,Ukraine,settlement
2074548,夏斯利韋,Счастливое,Ukraine,settlement
643072,蘇利亞努瓦特卡,Соляноватка,Ukraine,settlement
643623,喬皮夫齊,Чоповцы,Ukraine,settlement
643706,霍爾莫克,Холмок,Ukraine,settlement
643917,達尼洛沃,Данилово,Ukraine,settlement
644591,皮斯特里亞洛沃,Пестрялово,Ukraine,settlement
644609,索贊,Созань,Ukraine,settlement
644794,扎斯塔夫埃,Заставье,Ukraine,settlement
648171,戈列什夫,Голешов,Ukraine,settlement
649565,小多布龍,Малая Добронь,Ukraine,settlement
650038,里基夫,Рыков,Ukraine,settlement
651315,沃夫科韋,Волково,Ukraine,settlement
652110,舒米亞奇,Шумяч,Ukraine,settlement
685351,阿爾卡季伊夫齊,Аркадиевцы,Ukraine,settlement
686945,赫羅莫戈爾布,Хромогорб,Ukraine,settlement
691074,洛普尚卡,Лопушанка,Ukraine,settlement
703581,庫納,Куна,Ukraine,settlement
703589,斯圖傑納,Студёная,Ukraine,settlement
703597,扎格尼特基夫,Загнитков,Ukraine,settlement
703605,古季,Гуты,Ukraine,settlement
703663,科薩基夫卡,Косаковка,Ukraine,settlement
703862,科哈尼夫卡,Кохановка,Ukraine,settlement
1734881,卡什塔諾沃,Каштаново,Ukraine,settlement
1790229,克魯波傑林齊,Круподеринцы,Ukraine,settlement
1832913,皮德戈羅德齊,Подгородцы,Ukraine,settlement
1902692,馬爾申齊,Маршинцы,Ukraine,settlement
1916743,梅金,Медин,Ukraine,settlement
1967227,博格達尼夫卡,Богдановка,Ukraine,settlement
1980106,拜塔利,Байталы,Ukraine,settlement
1981416,穆拉夫利夫卡,Муравлёвка,Ukraine,settlement
1981428,舊涅克拉西夫卡,Старая Некрасовка,Ukraine,settlement
1981852,新波克羅夫卡,Новая Покровка,Ukraine,settlement
581689,布拉熱涅齊,Браженец,Ukraine,settlement
582816,科茲利夫卡,Козловка,Ukraine,settlement
583801,布科韋齊,Буковец,Ukraine,settlement
585648,基里利夫卡,Кирилловка,Ukraine,settlement
586584,尼諾維奇,Ниновичи,Ukraine,settlement
586795,布拉特基夫齊,Братковцы,Ukraine,settlement
587832,維諾格拉季夫卡,Виноградовка,Ukraine,settlement
587916,大科米亞季,Великие Комяты,Ukraine,settlement
589045,達利尼琴,Дальничень,Ukraine,settlement
590447,柳布沙,Любша,Ukraine,settlement
593515,布布尼夫卡,Бубновка,Ukraine,settlement
664790,扎里奇亞,Заречье,Ukraine,settlement
664868,下科羅佩齊,Нижний Коропец,Ukraine,settlement
665834,伊姆斯季喬沃,Имстичово,Ukraine,settlement
666570,新米利亞京,Новый Милятин,Ukraine,settlement
668479,庫恰瓦,Кучава,Ukraine,settlement
670485,桑尼基,Санники,Ukraine,settlement
673967,上羅然卡,Верхняя Рожанка,Ukraine,settlement
678963,別根季亞齊卡帕斯季利,Бегендяцкая Пастиль,Ukraine,settlement
2078717,上維索齊克,Верхнее Высоцкое,Ukraine,settlement
2083559,庫列夫恰,Кулевча,Ukraine,settlement
2088952,基斯利齊亞,Кислица,Ukraine,settlement
2089710,明基夫齊,Миньковцы,Ukraine,settlement
2089717,皮利亞瓦,Пилява,Ukraine,settlement
2089925,喬爾尼夫卡,Черновка,Ukraine,settlement
2089934,塔拉西夫齊,Тарасовцы,Ukraine,settlement
2089956,薩拉塔,Сарата,Ukraine,settlement
2089989,庫平,Купин,Ukraine,settlement
628970,多利西克,Дольск,Ukraine,settlement
629832,季哈,Тихая,Ukraine,settlement
630466,新米科拉伊夫卡,Новониколаевка,Ukraine,settlement
630626,新達維德科沃,Новое Давыдково,Ukraine,settlement
631371,杜比,Дубы,Ukraine,settlement
634945,西梅爾基,Симерки,Ukraine,settlement
637503,維利霍維齊亞,Ольховица,Ukraine,settlement
637765,紹姆,Шом,Ukraine,settlement
639763,韋謝利庫特,Весёлый Кут,Ukraine,settlement
641006,澤列尼亞爾,Зелёный Яр,Ukraine,settlement
2452778,卡羅利諾-布加茲,Каролино-Бугаз,Ukraine,settlement
2463424,季什基夫卡,Тишковка,Ukraine,settlement
2463426,季什基夫卡,Тишковка,Ukraine,settlement
2466363,尼爾基夫,Нырков,Ukraine,settlement
2472524,戈羅德內,Огородное,Ukraine,settlement
2478374,卡爾切瓦,Калчева,Ukraine,settlement
2492101,皮薩里夫卡,Писаревка,Ukraine,settlement
2498084,米海洛-拉里涅,Михайло-Ларино,Ukraine,settlement
2499367,利特基,Летки,Ukraine,settlement
2502115,科洛季亞日涅,Колодежно,Ukraine,settlement
2502123,圖爾巴伊,Турбаи,Ukraine,settlement
1096379,伊利基夫齊,Ильковцы,Ukraine,settlement
1102615,亞洛韋,Ялово,Ukraine,settlement
1122502,庫茲尼奇,Кузничи,Ukraine,settlement
1178872,羅茲托卡,Ростока,Ukraine,settlement
1193738,克列希夫,Крехов,Ukraine,settlement
1215239,洛基季,Локоть,Ukraine,settlement
1218761,新奧博季夫卡,Новая Ободовка,Ukraine,settlement
1232607,佩列赫列斯尼,Перекрёстный,Ukraine,settlement
1317614,捷庫切,Текучее,Ukraine,settlement
1354166,比利亞埃韋,Беляево,Ukraine,settlement
1394889,大梅德韋季夫卡,Великая Медведевка,Ukraine,settlement
1452555,盧卡,Лука,Ukraine,settlement
1468382,索菲亞,София,Ukraine,settlement
1470752,先恰,Сенча,Ukraine,settlement
1479332,戈夫特瓦,Говтва,Ukraine,settlement
1504250,利斯納斯洛比德卡,Лесная Слободка,Ukraine,settlement
1524683,里赫塔,Рыхта,Ukraine,settlement
1567716,謝列齊,Селец,Ukraine,settlement
1574123,里赫塔,Рыхта,Ukraine,settlement
1621477,格尼利切,Гнильче,Ukraine,settlement
1621479,格尼利切,Гнильче,Ukraine,settlement
92577,伊瓦尼夫卡,Ивановка,Ukraine,settlement
92581,伊瓦尼夫卡,Ивановка,Ukraine,settlement
92583,伊瓦尼夫卡,Ивановка,Ukraine,settlement
92587,伊瓦尼夫卡,Ивановка,Ukraine,settlement
92593,伊瓦尼夫卡,Ивановка,Ukraine,settlement
92599,伊瓦尼夫卡,Ивановка,Ukraine,settlement
92603,伊瓦尼夫卡,Ивановка,Ukraine,settlement
92645,伊瓦尼夫卡,Ивановка,Ukraine,settlement
94768,庫德里夫卡,Кудровка,Ukraine,settlement
99142,伊瓦尼夫卡,Ивановка,Ukraine,settlement
99176,伊瓦尼夫卡,Ивановка,Ukraine,settlement
714296,博塔爾,Ботар,Ukraine,settlement
714301,帕拉季-科馬里夫齊,Паладь-Комаровцы,Ukraine,settlement
714307,斯沃博達,Свобода,Ukraine,settlement
714437,維利希夫卡,Ольховка,Ukraine,settlement
714459,魯西卡多利納,Русская Долина,Ukraine,settlement
714466,索洛夫卡,Соловка,Ukraine,settlement
714488,恰斯利夫齊,Часловцы,Ukraine,settlement
714492,基季奧什,Кидёш,Ukraine,settlement
714494,日尼亞季諾,Жнятино,Ukraine,settlement
714497,小傑伊夫齊,Малые Геевцы,Ukraine,settlement
99184,伊瓦尼夫卡,Ивановка,Ukraine,settlement
99201,伊瓦尼夫卡,Ивановка,Ukraine,settlement
99214,伊瓦尼夫卡,Ивановка,Ukraine,settlement
99401,伊瓦尼夫卡,Ивановка,Ukraine,settlement
99513,伊瓦尼夫卡,Ивановка,Ukraine,settlement
99566,伊瓦尼夫卡,Ивановка,Ukraine,settlement
99615,伊瓦尼夫卡,Ивановка,Ukraine,settlement
99768,德米特里夫卡,Дмитровка,Ukraine,settlement
99926,伊瓦尼夫卡,Ивановка,Ukraine,settlement
100110,伊瓦尼夫卡,Ивановка,Ukraine,settlement
100994,伊瓦尼夫卡,Ивановка,Ukraine,settlement
654491,多夫傑波列,Долгое Поле,Ukraine,settlement
655481,克羅托申,Кротошин,Ukraine,settlement
656178,布季西科,Будиско,Ukraine,settlement
657136,休林,Щурин,Ukraine,settlement
658167,傑拉日涅,Деражное,Ukraine,settlement
658226,利斯基,Лески,Ukraine,settlement
658239,富爾馬尼夫卡,Фурмановка,Ukraine,settlement
658251,德米特里夫卡,Дмитровка,Ukraine,settlement
658267,普里奧澤爾涅,Приозёрное,Ukraine,settlement
658276,米爾涅,Мирное,Ukraine,settlement
658287,瓦西利夫卡,Василевка,Ukraine,settlement
2066184,舊古塔,Старая Гута,Ukraine,settlement
2067031,相基,Сянки,Ukraine,settlement
2067925,霍達基,Ходаки,Ukraine,settlement
1981858,薩菲亞尼,Сафьяны,Ukraine,settlement
1981887,烏特科諾西夫卡,Утконосовка,Ukraine,settlement
1987643,大拜拉克,Великий Байрак,Ukraine,settlement
1988802,濟姆納沃達,Зимняя Вода,Ukraine,settlement
1994197,季維濟亞,Дивизия,Ukraine,settlement
1994731,比利利夫卡,Белиловка,Ukraine,settlement
2022610,巴扎爾,Базар,Ukraine,settlement
2025339,大布亞利克,Великий Буялык,Ukraine,settlement
2029351,比洛利斯西亞,Белолесье,Ukraine,settlement
2029714,列別季夫卡,Лебедёвка,Ukraine,settlement
714502,葉先,Есень,Ukraine,settlement
714507,帕爾洛,Палло,Ukraine,settlement
714512,普里斯利普,Прислоп,Ukraine,settlement
714519,傑堅,Гетен,Ukraine,settlement
714523,佩平涅,Репинное,Ukraine,settlement
714528,喬爾諾戈洛瓦,Черноголова,Ukraine,settlement
714533,科斯特里納,Кострина,Ukraine,settlement
714538,扎普松,Запсонь,Ukraine,settlement
714542,福爾戈蘭,Форголань,Ukraine,settlement
714603,季薩阿格捷列克,Тисаагтелек,Ukraine,settlement
658304,傑桑特涅,Десантное,Ukraine,settlement
660075,科爾尼奇,Корнич,Ukraine,settlement
662834,圖里亞帕西卡,Турья Пасека,Ukraine,settlement
663344,尼日尼亞阿普什,Нижняя Апша,Ukraine,settlement
663480,克列欽,Келечин,Ukraine,settlement
663606,下比斯特里,Нижний Быстрый,Ukraine,settlement
664065,阿斯捷伊,Астей,Ukraine,settlement
664118,納斯塔西夫,Настасов,Ukraine,settlement
664580,波波沃,Попово,Ukraine,settlement
664584,下斯圖傑尼,Нижний Студёный,Ukraine,settlement
664705,沃利齊亞,Волица,Ukraine,settlement
50826,伊瓦尼夫卡,Ивановка,Ukraine,settlement
52444,伊瓦尼夫卡,Ивановка,Ukraine,settlement
52449,伊瓦尼夫卡,Ивановка,Ukraine,settlement
52450,伊瓦尼夫卡,Ивановка,Ukraine,settlement
52452,伊瓦尼夫卡,Ивановка,Ukraine,settlement
52455,伊瓦尼夫卡,Ивановка,Ukraine,settlement
55554,皮利皮,Пилипы,Ukraine,settlement
59558,斯特魯京,Струтин,Ukraine,settlement
59561,戈洛吉爾基河,Гологорки,Ukraine,settlement
59562,埃利霍維奇,Елиховичи,Ukraine,settlement
76864,米圖林,Митулин,Ukraine,settlement
2062254,斯季皮西科,Стольское городище,Ukraine,settlement
2062606,大霍達奇基夫,Великий Ходачков,Ukraine,settlement
2064160,卡利尼克,Кальник,Ukraine,settlement
704134,片基夫卡,Свердловка,Ukraine,settlement
704928,烏格利亞,Угля,Ukraine,settlement
714249,扎盧日扎,Залужье,Ukraine,settlement
714257,傑爾岑,Дерцен,Ukraine,settlement
714263,伊瓦什科維齊亞,Ивашковица,Ukraine,settlement
714271,新謝利齊亞,Новоселица,Ukraine,settlement
714278,扎季利西克,Задельское,Ukraine,settlement
714284,米奈,Минай,Ukraine,settlement
714289,涅格羅韋齊,Негровец,Ukraine,settlement
679033,下列梅季,Нижние Реметы,Ukraine,settlement
679136,魯西卡洛佐瓦,Русская Лозовая,Ukraine,settlement
679306,下謝利謝,Нижнее Селище,Ukraine,settlement
679457,下索洛特維諾,Нижнее Солотвино,Ukraine,settlement
679609,下博洛特涅,Нижнее Болотное,Ukraine,settlement
679835,下沃羅塔,Нижние Ворота,Ukraine,settlement
683062,巴爾卡索沃,Баркасово,Ukraine,settlement
683087,塔拉西夫卡,Тарасовка,Ukraine,settlement
683276,拉斯季夫卡,Ластовка,Ukraine,settlement
684504,佩爾沃邁西克,Первомайское,Ukraine,settlement
684960,奧吉伊夫卡,Огиевка,Ukraine,settlement
4066116,安德魯什夫卡,Андрушовка,Ukraine,settlement
4066176,阿涅塔,Анета,Ukraine,settlement
4066179,阿涅季夫卡,Анетовка,Ukraine,settlement
4066400,阿尼西夫,Анисов,Ukraine,settlement
4066699,甘諾-波克羅夫卡,Анно-Покровка,Ukraine,settlement
4066700,蘭諾-奧潘林卡,Анно-Опанлинка,Ukraine,settlement
2064434,戈羅德基夫卡,Городковка,Ukraine,settlement
2064438,巴拉尼夫卡,Балановка,Ukraine,settlement
2064848,杜博瓦,Дубовая,Ukraine,settlement
2064884,喬爾諾明,Черномин,Ukraine,settlement
2064895,斯基特卡,Скитка,Ukraine,settlement
2064906,捷克利尼夫卡,Теклиновка,Ukraine,settlement
2064923,納帕季夫卡,Нападовка,Ukraine,settlement
2064939,特里布西夫卡,Трибусовка,Ukraine,settlement
2064945,佩特里夫卡,Петровка,Ukraine,settlement
1639713,格沃茲達夫卡佩爾沙,Гвоздавка Первая,Ukraine,settlement
1660287,比洛戈羅德卡,Белогородка,Ukraine,settlement
1666449,大索羅欽齊,Великие Сорочинцы,Ukraine,settlement
1710104,卡納瓦,Канава,Ukraine,settlement
1711620,斯維納林,Свинарин,Ukraine,settlement
1717807,切爾尼夫,Чернев,Ukraine,settlement
1717962,奧赫里米夫卡,Охримовка,Ukraine,settlement
1720513,季什基夫卡,Тишковка,Ukraine,settlement
2505762,濟吉夫卡,Дзыговка,Ukraine,settlement
2188098,季德基夫齊,Дедковцы,Ukraine,settlement
2200148,烏里奇,Урыч,Ukraine,settlement
2212111,薩吉,Саги,Ukraine,settlement
2224135,扎普魯德季亞,Запрудье,Ukraine,settlement
2225582,扎茲德里夫卡,Заздровка,Ukraine,settlement
2226144,扎托卡,Затока,Ukraine,settlement
2249357,若夫特,Жёлтое,Ukraine,settlement
2255753,馬什夫,Машев,Ukraine,settlement
2272227,謝爾比尼夫卡,Сербиновка,Ukraine,settlement
2391987,新涅克拉西夫卡,Новая Некрасовка,Ukraine,settlement
2425958,弗拉季琴,Владычень,Ukraine,settlement
2443819,維諾格拉德涅,Виноградное,Ukraine,settlement
2686778,安托尼夫齊,Антоновцы,Ukraine,settlement
2753145,阿爾漢傑利夫卡,Архангеловка,Ukraine,settlement
2753483,亞基米夫卡,Акимовка,Ukraine,settlement
2836924,大金德拉季夫卡,Великая Кондратовка,Ukraine,settlement
2837197,科瓦利夫卡,Ковалёвка,Ukraine,settlement
3177263,熱爾多瓦,Жердова,Ukraine,settlement
3197869,維利涅,Вольное,Ukraine,settlement
3211683,普里莫爾西克,Приморское,Ukraine,settlement
3211692,科爾什夫,Коршев,Ukraine,settlement
3269347,維諾格拉季夫卡,Виноградовка,Ukraine,settlement
3317668,利皮夫卡,Липовка,Ukraine,settlement
3334732,帕齊基夫,Пациков,Ukraine,settlement
835688,金切什,Кинчеш,Ukraine,settlement
835694,大傑伊夫齊,Великие Геевцы,Ukraine,settlement
